year,month,day,radiation_short,radiation_long,temp
2007,5,3,5.5,7.73,15.01
2007,5,4,6.63,7.82,17.38
2007,5,5,5.32,8.42,17
2007,5,6,2.24,8.75,15.07
2007,5,7,7.17,7.51,17.49
2007,5,8,6.88,7.49,18.33
2007,5,9,5.23,7.98,16.04
2007,5,10,6.73,7.54,14.63
2007,5,11,7.36,7.25,16.65
2007,5,12,1.06,8.49,14.56
2007,5,13,8.08,6.92,15.08
2007,5,14,7.73,7.35,17.18
2007,5,15,6.32,7.89,16.94
2007,5,16,1.43,8.55,15.55
2007,5,17,7.22,7.89,16.49
2007,5,18,6.95,7.86,15.54
2007,5,19,4.75,8.33,14.77
2007,5,20,6.1,8.23,16.06
2007,5,21,4.9,8.03,16.48
2007,5,22,7.68,7.55,18.09
2007,5,23,5.64,8.38,18.54
2007,5,24,4.14,9.09,19.98
2007,5,25,6.9,8.64,20.08
2007,5,26,7.74,8.09,19.8
2007,5,27,5.41,9.13,18.87
2007,5,28,5.76,8.28,15.15
2007,5,29,5.2,8.82,18.14
2007,5,30,6.13,8.35,17.81
2007,5,31,6.35,8.63,17.22
2007,6,1,3.43,8.62,15.58
2007,6,2,2.51,8.97,17.53
2007,6,3,5.22,9.04,18.83
2007,6,4,5.79,8.78,20.42
2007,6,5,5.59,9.17,22.2
2007,6,6,7.02,8.73,22.24
2007,6,7,4.78,9.07,20.97
2007,6,8,5.97,8.97,20.21
2007,6,9,5,8.95,18.09
2007,6,10,7.04,8.48,18.62
2007,6,11,7.15,8.54,21.85
2007,6,12,6.69,8.59,22.55
2007,6,13,2.63,9.07,21.44
2007,6,14,2.41,9.06,19.49
2007,6,15,2.52,8.96,18.37
2007,6,16,7.36,8.31,19.3
2007,6,17,2.86,9.35,18.44
2007,6,18,7.54,9,20.98
2007,6,19,7.81,8.45,21.05
2007,6,20,6.2,9.4,23.75
2007,6,21,3.24,9.78,23.58
2007,6,22,1.47,9.81,21.78
2007,6,23,3.3,9.6,22.21
2007,6,24,2.3,9.88,22.53
2007,6,25,2.79,9.66,22.3
2007,6,26,4.61,9.81,23.52
2007,6,27,5.36,9.69,24.4
2007,6,28,2.96,10.15,25.27
2007,6,29,4.56,9.83,24.81
2007,6,30,4.15,9.77,22.06
2007,7,1,1.31,9.73,20.6
2007,7,2,2.53,10.14,23.07
2007,7,3,4.56,9.73,23.09
2007,7,4,1.91,9.47,22.01
2007,7,5,5.32,9.49,22.36
2007,7,6,3.8,9.55,21.67
2007,7,7,5.26,9.41,21.82
2007,7,8,3.42,9.36,20.61
2007,7,9,1.71,9.37,20.27
2007,7,10,1.71,9.87,22.52
2007,7,11,2.57,9.87,20.84
2007,7,12,4.71,9.69,22.74
2007,7,13,1.52,9.88,21.09
2007,7,14,3.15,9.72,19.19
2007,7,15,6.73,9.46,21.49
2007,7,16,1.56,9.98,20.99
2007,7,17,3.78,9.81,22.05
2007,7,18,6.68,9.25,23.6
2007,7,19,1.87,10.05,24.27
2007,7,20,2.33,10.35,23.26
2007,7,21,1.57,9.98,22.71
2007,7,22,4.21,10.07,22.81
2007,7,23,5.32,9.99,23.28
2007,7,24,4.08,10.05,24.85
2007,7,25,5.37,10.05,25.92
2007,7,26,6.73,9.83,25.55
2007,7,27,7.13,9.72,26.71
2007,7,28,6.53,9.64,25.95
2007,7,29,4.39,9.84,25.13
2007,7,30,5.11,9.84,23.16
2007,7,31,6.57,9.71,24.51
2007,8,1,5.92,9.94,26.34
2007,8,2,5,10.07,27.59
2007,8,3,4.98,10.27,26.85
2007,8,4,5.83,10.1,26.04
2007,8,5,2.34,10.06,24.86
2007,8,6,2.83,9.89,23.94
2007,8,7,1.57,10.06,23.75
2007,8,8,1.7,10.2,25.19
2007,8,9,4.01,10.17,26.02
2007,8,10,4.94,10.02,25.78
2007,8,11,6.65,9.62,25.5
2007,8,12,1.76,10.08,25.13
2007,8,13,2.52,10.23,25.43
2007,8,14,2.24,10.24,25.87
2007,8,15,5.4,9.93,25.92
2007,8,16,6.83,9.84,26.26
2007,8,17,6.74,9.95,27.08
2007,8,18,6.66,9.75,26.99
2007,8,19,5.26,9.85,26.76
2007,8,20,5.84,9.88,26.53
2007,8,21,6.38,10,26.94
2007,8,22,4.39,10.18,25.71
2007,8,23,6.01,9.78,24.8
2007,8,24,6.45,9.7,25.88
2007,8,25,6.51,9.6,27.06
2007,8,26,5.26,9.98,27.09
2007,8,27,4.79,9.95,25.77
2007,8,28,3.09,10.13,24.64
2007,8,29,1.17,10.13,21.66
2007,8,30,1.85,10.26,20.35
2007,8,31,2.66,9.56,20.02
2007,9,1,0.89,9.52,19.7
2007,9,2,1.78,10.02,20.65
2007,9,3,3.85,9.46,20.26
2007,9,4,1.85,9.49,19.62
2007,9,5,1.47,9.65,19.04
2007,9,6,1.6,9.65,19.09
2007,9,7,3.36,9.64,20.48
2007,9,8,5.41,9.04,19.99
2007,9,9,4.38,8.74,19.19
2007,9,10,6.32,8.24,20.04
2007,9,11,3.91,8.75,20.66
2007,9,12,5.1,8.64,20.59
2007,9,13,3.96,8.95,20.1
2007,9,14,1.2,9.88,20.88
2007,9,15,0.62,9.9,22.68
2007,9,16,1.54,9.81,20.01
2007,9,17,3.02,9.99,21.01
2007,9,18,2.06,9.9,20.25
2007,9,19,3.72,10.03,24.26
2007,9,20,3.99,10.04,24.51
2007,9,21,4.32,9.91,24.84
2007,9,22,3.17,9.7,20.83
2007,9,23,1.51,9.42,18.89
2007,9,24,1.56,9.62,18.94
2007,9,25,5.48,8.63,18.91
2007,9,26,4.82,8.59,18.95
2007,9,27,5.3,8.89,20.75
2007,9,28,1.28,9.29,18.36
2007,9,29,2.04,9.17,17.31
2007,9,30,1.75,9.21,16.83
2007,10,1,3.44,9.18,17.34
2007,10,2,3.74,9.13,18.19
2007,10,3,3.27,9.23,18.72
2007,10,4,2.7,9.29,19.38
2007,10,5,4.02,8.62,17.22
2007,10,6,4.88,7.94,16.71
2007,10,7,2.2,9.21,18.97
2007,10,8,2.6,9.14,16.04
2007,10,9,4.03,8.05,13.86
2007,10,10,3.66,8.09,14.89
2007,10,11,3.4,8.37,14.53
2007,10,12,2.44,8.58,14.29
2007,10,13,3.09,8.26,14.16
2007,10,14,3.78,8.07,14.88
2007,10,15,3.89,7.83,12.88
2007,10,16,3.93,7.77,12.98
2007,10,17,4.5,7.14,11.93
2007,10,18,3.95,7.5,12.58
2007,10,19,2.97,7.33,10.35
2007,10,20,4.72,6.23,4.47
2007,10,21,4.67,6.44,6.67
2007,10,22,4.09,7.02,9.81
2007,10,23,4.14,7.08,11.62
2007,10,24,3.99,7.57,13.98
2007,10,25,1.65,8.61,13.96
2007,10,26,1.91,8.46,13.72
2007,10,27,4.29,6.94,11.82
2007,10,28,3.24,7.5,11.38
2007,10,29,3.71,7.19,9.43
2007,10,30,3.12,7.16,8.49
2007,10,31,3.06,7.4,8.26
2007,11,1,3.29,7.16,7.04
2007,11,2,4.07,6.4,5.41
2007,11,3,4.01,6.32,6.77
2007,11,4,3.45,6.91,8.51
2007,11,5,1.03,7.96,9.96
2007,11,6,1.97,7.53,9.89
2007,11,7,3.72,6.68,9.84
2007,11,8,3.15,6.99,9.56
2007,11,9,3.4,7.16,11.57
2007,11,10,2.97,6.67,7.75
2007,11,11,3.62,6.18,5.68
2007,11,12,3.9,5.93,5.07
2007,11,13,3.35,6.24,5.02
2007,11,14,2.9,6.52,7.13
2007,11,15,2.31,6.88,7.22
2007,11,16,3.39,6.02,3.55
2007,11,17,3.67,5.81,2.06
2007,11,18,3.43,5.4,-2.48
2007,11,19,3.46,5.28,-2.47
2007,11,20,3.57,5.8,-0.25
2007,11,21,3,5.84,0.03
2007,11,22,3.51,5.61,0.48
2007,11,23,2.84,6.3,4.32
2007,11,24,2.99,6.31,4.46
2007,11,25,3.3,5.93,3.9
2007,11,26,2.37,6.88,3.99
2007,11,27,2.26,6.17,0.12
2007,11,28,3.25,5.72,2.81
2007,11,29,2.89,6.58,7.64
2007,11,30,3.35,5.34,0.68
2007,12,1,3.2,5.5,0.48
2007,12,2,0.92,7.16,2.35
2007,12,3,2.83,5.87,-0.18
2007,12,4,3.05,5.09,-3.75
2007,12,5,3.37,4.94,-3.39
2007,12,6,1.53,6.31,-2.38
2007,12,7,2.59,6.18,0.09
2007,12,8,3,5.47,-0.95
2007,12,9,3.11,5.54,-1.59
2007,12,10,1.81,6.55,0
2007,12,11,2.12,6.95,2.84
2007,12,12,1,7.31,1.62
2007,12,13,2.1,6.19,-0.52
2007,12,14,3.1,5.33,-2.22
2007,12,15,2.4,5.82,-0.52
2007,12,16,3.01,5.38,-2.05
2007,12,17,2.55,5.9,-0.47
2007,12,18,2.56,5.66,-1.46
2007,12,19,2.82,5.57,-1.52
2007,12,20,2.57,5.76,0.66
2007,12,21,1.27,6.62,1.13
2007,12,22,1.12,7.33,3.49
2007,12,23,2.69,5.94,1.72
2007,12,24,2.19,6.08,0.7
2007,12,25,2.14,6.86,4.42
2007,12,26,2.62,6.55,5.77
2007,12,27,1.66,6.91,5.42
2007,12,28,0.37,7.48,4.73
2007,12,29,1.84,6.37,0.63
2007,12,30,2.47,5.54,-4.8
2007,12,31,2.12,5.56,-4.98
2008,1,1,3.1,4.9,-7.86
2008,1,2,3.21,4.91,-6.05
2008,1,3,2.52,5.61,-2.31
2008,1,4,2.94,5.3,-1.9
2008,1,5,3.15,5.42,-1.43
2008,1,6,2.83,5.66,0.09
2008,1,7,2.32,6.18,0.61
2008,1,8,1.73,6.25,-0.49
2008,1,9,2.84,5.61,1.1
2008,1,10,2.49,6.3,1.34
2008,1,11,0.22,7.6,0.9
2008,1,12,0.81,7.04,0.77
2008,1,13,2.08,6.39,-2.18
2008,1,14,2.59,6.13,-1.4
2008,1,15,2.75,5.62,-4.12
2008,1,16,3.2,4.85,-7.14
2008,1,17,2.52,5.23,-7.94
2008,1,18,3.14,5.38,-5.18
2008,1,19,2.71,5.89,-3.24
2008,1,20,1.07,7.06,1.62
2008,1,21,1.2,7.13,0.79
2008,1,22,1.03,7.17,1.38
2008,1,23,2.51,6.32,-1.11
2008,1,24,3.72,4.75,-7.81
2008,1,25,3.43,5.32,-6.05
2008,1,26,2.65,5.95,-2.5
2008,1,27,3.26,5.65,-1.6
2008,1,28,0.8,6.77,-0.42
2008,1,29,1.91,6.02,-1.61
2008,1,30,2.66,5.69,-4.63
2008,1,31,3.81,4.78,-6.82
2008,2,1,3.76,5.11,-5.85
2008,2,2,1.86,6.06,-3.1
2008,2,3,2.8,5.88,-2.7
2008,2,4,3.94,4.93,-4.1
2008,2,5,2.65,5.45,-5.77
2008,2,6,3.77,4.99,-4.39
2008,2,7,4.17,4.73,-6.35
2008,2,8,3.66,5.2,-4.04
2008,2,9,2.98,5.29,-4.59
2008,2,10,4.03,5.5,-2.6
2008,2,11,2.74,6.35,-0.69
2008,2,12,4.45,5.01,-5.73
2008,2,13,4.47,4.62,-8.55
2008,2,14,4.43,5.06,-4.82
2008,2,15,4.74,4.82,-5.43
2008,2,16,4.62,4.75,-6.42
2008,2,17,4.63,4.82,-4.83
2008,2,18,3.94,5.16,-3.65
2008,2,19,4.51,5.13,-2.28
2008,2,20,4.49,5.32,-0.67
2008,2,21,4.07,5.54,0.92
2008,2,22,4,5.95,2.61
2008,2,23,4.93,5.18,-2.28
2008,2,24,4.88,5.04,-3.07
2008,2,25,2.66,6.48,-0.7
2008,2,26,2.49,6.47,-0.82
2008,2,27,5.18,5.13,-2.06
2008,2,28,4.73,5.46,-0.37
2008,2,29,3.69,6.2,2.07
2008,3,1,5.31,5.31,0.4
2008,3,2,3.44,6.52,2.88
2008,3,3,2.62,6.52,1
2008,3,4,3.45,6.27,-0.39
2008,3,5,5.29,5.41,0.66
2008,3,6,3.95,5.83,1.18
2008,3,7,5.15,5.51,1.34
2008,3,8,5.35,5.7,2.81
2008,3,9,3.78,6.87,3.6
2008,3,10,5.06,5.85,3.77
2008,3,11,4.67,6.4,5.65
2008,3,12,4.46,6.48,6.93
2008,3,13,2.43,7.23,6.63
2008,3,14,5.15,6.62,5.3
2008,3,15,5.65,6.5,6.2
2008,3,16,5.43,6.21,4.81
2008,3,17,5.81,6.15,6.09
2008,3,18,3.38,7,7.65
2008,3,19,2.16,7.41,6.05
2008,3,20,6.08,5.81,3.4
2008,3,21,6.09,6.09,4.85
2008,3,22,4.02,7.17,7.04
2008,3,23,1.22,7.9,7.56
2008,3,24,6.12,6.39,7.4
2008,3,25,5.86,5.93,3.81
2008,3,26,4.7,6.3,3.35
2008,3,27,2.64,6.66,3.81
2008,3,28,6.03,6.01,4.34
2008,3,29,2.56,7.67,6.26
2008,3,30,2.46,7.53,6.44
2008,3,31,4.77,6.61,5.07
2008,4,1,5.98,6.23,5.84
2008,4,2,4.73,6.89,7.04
2008,4,3,6.77,6.11,6.9
2008,4,4,5.92,6.59,8.28
2008,4,5,5.59,6.96,11.94
2008,4,6,6.12,7.05,12.88
2008,4,7,4.19,7.95,10.03
2008,4,8,6.53,6.72,9.88
2008,4,9,0.81,7.98,9.44
2008,4,10,2.3,7.76,8.84
2008,4,11,6.09,6.89,11.02
2008,4,12,3.42,7.9,9.17
2008,4,13,4,8.1,11.76
2008,4,14,6.8,6.93,12.45
2008,4,15,6.91,7.25,14.19
2008,4,16,1.92,8.29,13.44
2008,4,17,1.46,8.46,12.28
2008,4,18,6.85,7.16,13.6
2008,4,19,7.1,7.03,12.22
2008,4,20,5.83,7.3,11.82
2008,4,21,4.24,7.82,11.93
2008,4,22,5.11,8.47,15.43
2008,4,23,1.54,8.29,12.9
2008,4,24,7.63,6.1,8.18
2008,4,25,6.77,6.63,10.76
2008,4,26,4.46,7.65,10.18
2008,4,27,4.85,7.12,9.08
2008,4,28,6.8,7.01,11.85
2008,4,29,7.07,7.57,15.69
2008,4,30,6.63,7.78,17.7
2008,5,1,5.54,8.36,17.9
2008,5,2,7.44,7.76,20.18
2008,5,3,6.8,8.31,20.99
2008,5,4,2.37,8.46,18.18
2008,5,5,7.38,7.28,16.15
2008,5,6,7.95,6.72,15.99
2008,5,7,6.19,7.95,18.38
2008,5,8,4.59,8.14,17.12
2008,5,9,3.91,8.25,14.23
2008,5,10,3.91,8,11.93
2008,5,11,8.01,6.74,11.55
2008,5,12,7.38,7.26,11.7
2008,5,13,4.93,8.03,11.21
2008,5,14,5.84,7.9,12.99
2008,5,15,7.14,7.38,14.93
2008,5,16,5.4,7.94,15.75
2008,5,17,5.85,8.12,17.65
2008,5,18,4.05,8.5,17.38
2008,5,19,4.78,8,15.92
2008,5,20,7.77,7.03,14.52
2008,5,21,6.5,7.55,18.39
2008,5,22,5.69,8.23,18.19
2008,5,23,4.79,8.7,19.82
2008,5,24,1.43,9.02,17.97
2008,5,25,6.2,8.76,20.76
2008,5,26,7.31,8.16,19.82
2008,5,27,6.67,8.41,21.14
2008,5,28,1.14,9.32,17.38
2008,5,29,4.52,9.09,18.48
2008,5,30,2.68,8.71,17.66
2008,5,31,8.22,7.18,16.36
2008,6,1,6.2,7.9,17.92
2008,6,2,3.26,8.88,17.51
2008,6,3,3.39,9.21,17.65
2008,6,4,1.85,9.13,15.26
2008,6,5,2.29,9.18,16.5
2008,6,6,5.56,8.94,17.87
2008,6,7,4.77,8.68,18.35
2008,6,8,5.37,8.97,20.16
2008,6,9,6.74,8.88,20.72
2008,6,10,5.54,9.39,22.39
2008,6,11,2.92,9.02,18.71
2008,6,12,8.4,7.57,19.82
2008,6,13,8.09,8.14,22.2
2008,6,14,4.88,8.66,18.24
2008,6,15,4.41,8.61,16.56
2008,6,16,5.14,8.72,16.53
2008,6,17,2.64,9.53,18.49
2008,6,18,1.87,9.64,21.26
2008,6,19,6.68,9.33,21.73
2008,6,20,3.74,9.91,23.2
2008,6,21,1.41,9.7,20.71
2008,6,22,2.62,9.6,19.8
2008,6,23,5.44,9.03,17.92
2008,6,24,3.51,9.2,18.59
2008,6,25,3.59,9.23,18.86
2008,6,26,6.87,8.9,19.24
2008,6,27,5.53,9.25,21.14
2008,6,28,0.83,9.3,18.37
2008,6,29,1.65,9.77,19.31
2008,6,30,4.47,9.24,19.56
2008,7,1,4.11,9.2,19.78
2008,7,2,1.55,9.77,21.5
2008,7,3,5.47,9.68,23.49
2008,7,4,5.17,9.69,24.06
2008,7,5,4.3,9.97,24.51
2008,7,6,6.03,10.03,26.54
2008,7,7,6.98,9.88,27.2
2008,7,8,6.64,9.95,27.13
2008,7,9,6.56,10.02,27.07
2008,7,10,6.87,9.8,27.22
2008,7,11,4.36,9.94,25.89
2008,7,12,3.58,9.96,24.67
2008,7,13,4.25,10.12,25.89
2008,7,14,5.29,10.31,26.24
2008,7,15,4.91,10.16,25.65
2008,7,16,5.58,9.78,26.01
2008,7,17,5.08,10.11,26.52
2008,7,18,6.63,9.94,26.87
2008,7,19,5.09,10.29,25.92
2008,7,20,3.21,10.35,26.66
2008,7,21,4.12,10.2,26.2
2008,7,22,5.11,9.83,25.77
2008,7,23,5.19,9.98,26.09
2008,7,24,5.76,10.16,26.68
2008,7,25,2.07,10.52,26.06
2008,7,26,4.52,10.15,25.52
2008,7,27,5.96,9.99,25.74
2008,7,28,5.49,10.12,26.64
2008,7,29,6.26,10.06,26.85
2008,7,30,4,10.12,25.06
2008,7,31,5.44,10.28,27.05
2008,8,1,6.92,9.81,26.75
2008,8,2,6.3,10.08,26.47
2008,8,3,4.76,10.14,26.55
2008,8,4,6.57,9.38,25.51
2008,8,5,6.55,9.5,26.08
2008,8,6,6.39,9.46,24.89
2008,8,7,6.91,9.38,24.39
2008,8,8,5.49,10.06,24.51
2008,8,9,5.25,10.12,25.14
2008,8,10,6.23,9.97,25.92
2008,8,11,5.05,10.3,26.28
2008,8,12,3.41,10.3,25.99
2008,8,13,5.41,10.2,26.66
2008,8,14,5.3,9.98,26.45
2008,8,15,4.46,10.19,24.45
2008,8,16,1.16,10.32,21.29
2008,8,17,3.48,9.91,22.02
2008,8,18,3.33,10.11,23.93
2008,8,19,6.22,9.16,22.24
2008,8,20,6.56,9.06,21.35
2008,8,21,4.7,9.59,19.49
2008,8,22,1.17,9.61,20.54
2008,8,23,4.77,9.69,22.76
2008,8,24,5.61,9.49,20.32
2008,8,25,4.28,9.22,19.26
2008,8,26,4.94,9.19,19.48
2008,8,27,5.67,8.83,19.84
2008,8,28,6.04,8.84,20.61
2008,8,29,4.9,9.14,20.08
2008,8,30,5.64,9.02,19.78
2008,8,31,4.69,9.58,20.7
2008,9,1,2.39,10.13,22.47
2008,9,2,3.42,10.01,22.51
2008,9,3,6.42,8.77,20.03
2008,9,4,5.78,8.69,19.29
2008,9,5,5.06,8.96,19.7
2008,9,6,2.35,9.53,18.93
2008,9,7,6.41,8.66,19.78
2008,9,8,5.27,8.84,18.89
2008,9,9,5.72,8.89,19.84
2008,9,10,6.12,8.74,20.67
2008,9,11,4.85,9.54,22.6
2008,9,12,4.68,9.68,23.05
2008,9,13,4.75,9.5,22.77
2008,9,14,3.8,9.7,21.93
2008,9,15,2.56,9.5,21.82
2008,9,16,4.92,8.97,22.03
2008,9,17,5.04,9.29,22.22
2008,9,18,4.94,9.66,22.81
2008,9,19,5.34,9.31,21.54
2008,9,20,3.33,9.67,21.85
2008,9,21,2.22,9.6,20.23
2008,9,22,4.57,9.33,21.28
2008,9,23,1.99,9.95,20.77
2008,9,24,1.11,9.77,19.92
2008,9,25,1.89,9.57,18.84
2008,9,26,4.03,7.91,14.52
2008,9,27,4.11,7.57,12.51
2008,9,28,2.07,8.68,15.17
2008,9,29,2.18,8.62,15.18
2008,9,30,2.92,8.5,16.4
2008,10,1,4.94,8.01,16.52
2008,10,2,5.08,7.89,16.85
2008,10,3,5.11,7.81,17.74
2008,10,4,3.95,8.44,18.39
2008,10,5,1.63,9.06,18.29
2008,10,6,3.78,8.47,17.05
2008,10,7,3.48,7.92,16.05
2008,10,8,3.84,8.23,17.1
2008,10,9,4.34,8.22,18.08
2008,10,10,1.92,8.89,17.58
2008,10,11,4.72,7,12.98
2008,10,12,4.09,7.56,13.93
2008,10,13,4.65,7.24,14.3
2008,10,14,4.93,7.04,14.19
2008,10,15,4.92,7.13,14.77
2008,10,16,3.72,7.68,16.05
2008,10,17,4.24,7.77,17.77
2008,10,18,4.7,7.42,17.26
2008,10,19,3.47,7.97,16.9
2008,10,20,4.33,7.73,16.54
2008,10,21,3.65,8.09,16.18
2008,10,22,0.66,9,15.99
2008,10,23,1.18,9.29,18.48
2008,10,24,4.59,6.96,12.12
2008,10,25,3.17,7.19,10.38
2008,10,26,3.35,7.53,12.5
2008,10,27,3.28,7.18,9.26
2008,10,28,4.21,6.93,9.26
2008,10,29,2.67,7.73,10.69
2008,10,30,3.88,6.74,9.39
2008,10,31,1.85,7.54,9.78
2008,11,1,4.07,6.46,9.26
2008,11,2,2.7,7.52,11.48
2008,11,3,2.18,7.42,11.19
2008,11,4,4.27,6.05,6.83
2008,11,5,3.25,6.92,10.87
2008,11,6,2.02,8.2,13.03
2008,11,7,1.35,8.21,12.75
2008,11,8,1.1,7.91,10.17
2008,11,9,1.73,7.72,9.12
2008,11,10,3.2,6.75,7.73
2008,11,11,3.66,6.5,7.27
2008,11,12,3.8,6.49,9.18
2008,11,13,3.56,6.61,10.95
2008,11,14,3.03,7.03,9.59
2008,11,15,2.82,7.17,11.24
2008,11,16,2.61,6.84,8.52
2008,11,17,2.8,6.49,3.96
2008,11,18,3.88,5.47,-2.11
2008,11,19,3.72,4.95,-4.38
2008,11,20,3.46,5.65,-1.27
2008,11,21,2.95,6.2,1.12
2008,11,22,2.7,6.02,0.92
2008,11,23,2.95,6.73,5.41
2008,11,24,0.52,7.29,4.83
2008,11,25,2.36,6.48,2.75
2008,11,26,2.43,6.55,3.88
2008,11,27,0.92,7.15,4.82
2008,11,28,2.19,6.71,3.39
2008,11,29,1.95,6.31,1
2008,11,30,3.41,5.41,0.02
2008,12,1,3.2,5.79,3.04
2008,12,2,2.92,6.32,4.42
2008,12,3,2.77,6.14,4.78
2008,12,4,0.97,7.71,7.39
2008,12,5,2.11,5.81,-4.43
2008,12,6,3.37,4.6,-7.34
2008,12,7,2.75,5.52,-3.86
2008,12,8,2.15,6.6,1.7
2008,12,9,2.56,6.27,4.34
2008,12,10,2.76,6.45,6.19
2008,12,11,2.4,6.31,3.16
2008,12,12,3.06,5.68,0.76
2008,12,13,1.84,6.48,1.9
2008,12,14,2.77,5.19,-2.56
2008,12,15,2.12,5.98,-0.64
2008,12,16,2.99,5.46,1.66
2008,12,17,2.7,6.01,2.78
2008,12,18,3.12,5.2,-1.28
2008,12,19,3.13,5.23,-0.87
2008,12,20,1.1,7.16,1.16
2008,12,21,0.47,6.99,-0.43
2008,12,22,2.87,5.08,-3.92
2008,12,23,2.77,5.49,-2.33
2008,12,24,1.31,6.31,-1.03
2008,12,25,2.58,5.42,-2.23
2008,12,26,3.27,4.81,-6.6
2008,12,27,3.1,5.08,-4.99
2008,12,28,2.26,5.98,-1.57
2008,12,29,2.35,6.45,0.2
2008,12,30,2.11,5.79,-2.7
2008,12,31,3.15,4.82,-6.93
2009,1,1,3.14,4.82,-6.76
2009,1,2,3.16,4.93,-4.89
2009,1,3,3.21,5.04,-3.66
2009,1,4,1.86,5.89,-2.42
2009,1,5,2.95,5.34,-2.52
2009,1,6,2.74,5.66,-3.23
2009,1,7,2.77,5.54,-1.71
2009,1,8,2.35,5.59,-1.99
2009,1,9,2.76,5.19,-4.82
2009,1,10,3.24,4.74,-8.08
2009,1,11,2.66,5.26,-7.55
2009,1,12,3.25,4.85,-7.74
2009,1,13,3.45,4.83,-7.79
2009,1,14,2.88,5.2,-7.25
2009,1,15,3.48,4.5,-9.6
2009,1,16,3.2,5.31,-4.87
2009,1,17,2.83,5.78,-1.79
2009,1,18,0.89,7.04,1.92
2009,1,19,3.49,5.48,-0.55
2009,1,20,2.67,6.21,1.15
2009,1,21,0.83,6.49,0.45
2009,1,22,2.32,5.95,0.77
2009,1,23,2.23,5.57,-6.11
2009,1,24,2.89,5.05,-9.13
2009,1,25,3.03,5.28,-5.57
2009,1,26,2.53,5.54,-4.39
2009,1,27,3.89,4.91,-4.3
2009,1,28,3.92,5.34,0.19
2009,1,29,0.93,6.95,0.69
2009,1,30,0.77,7.45,4.01
2009,1,31,2.18,7.05,2.65
2009,2,1,3.37,6.05,1.85
2009,2,2,2.93,6.64,4.32
2009,2,3,1.67,7.07,2.81
2009,2,4,2.94,6.56,3.96
2009,2,5,3.49,6.04,2.18
2009,2,6,3.06,6,2.59
2009,2,7,3.5,6.01,1.65
2009,2,8,4,5.7,2.33
2009,2,9,2.08,6.49,1.81
2009,2,10,3.94,5.68,1.89
2009,2,11,3.46,5.96,2.77
2009,2,12,2.89,6.82,5.28
2009,2,13,0.65,8.53,12.97
2009,2,14,4.14,6.19,4.65
2009,2,15,1.78,6.35,-0.75
2009,2,16,4.61,5.33,-4.38
2009,2,17,4.71,5.12,-3.71
2009,2,18,3.84,5.6,-2.81
2009,2,19,1.28,6.93,-0.01
2009,2,20,3.26,6.23,-1.17
2009,2,21,4.96,5.09,-2.62
2009,2,22,0.72,7.12,-0.07
2009,2,23,3.46,7.15,3.65
2009,2,24,3.72,7.49,7.43
2009,2,25,2.72,7.07,5.59
2009,2,26,3.46,7.03,3.62
2009,2,27,2.48,6.96,3.61
2009,2,28,3.97,6.25,4.77
2009,3,1,5.26,5.51,2.81
2009,3,2,2.31,6.56,1.33
2009,3,3,1.64,7.18,1.97
2009,3,4,4.25,6.58,3.88
2009,3,5,2.05,7.29,5.32
2009,3,6,4.7,6.16,2.68
2009,3,7,5,6.03,1.07
2009,3,8,5.2,6.31,4.88
2009,3,9,3.63,6.48,4.63
2009,3,10,5.48,5.78,2.99
2009,3,11,4.38,6.05,1.69
2009,3,12,4.13,6.73,5.02
2009,3,13,1.13,7.7,5.75
2009,3,14,6.08,5.27,-1.39
2009,3,15,6,5.63,2.68
2009,3,16,4.52,6.69,7.46
2009,3,17,5.34,6.55,9.72
2009,3,18,2.31,8.32,14.82
2009,3,19,3.23,8.75,15.3
2009,3,20,5.24,7.34,7.53
2009,3,21,3.7,7.56,10.6
2009,3,22,2.58,8.09,11.66
2009,3,23,4.76,6.38,5.5
2009,3,24,5.65,6.05,3.06
2009,3,25,6.46,5.48,1.3
2009,3,26,6.01,5.79,3.41
2009,3,27,6.37,5.8,2.29
2009,3,28,6.18,6.11,4.23
2009,3,29,3.71,6.94,3.46
2009,3,30,4.56,7.38,5.45
2009,3,31,4.79,7.13,6.39
2009,4,1,4.5,6.22,2.1
2009,4,2,6.39,5.89,5.21
2009,4,3,4.18,7.56,8.26
2009,4,4,5.96,7.05,7.9
2009,4,5,6.04,6.57,9.27
2009,4,6,6.43,6.33,8.97
2009,4,7,6.49,6.65,12.19
2009,4,8,5.91,7.13,12.68
2009,4,9,6.72,6.97,15.28
2009,4,10,6.49,6.98,16.39
2009,4,11,6.48,7,15.71
2009,4,12,6.01,7.32,15.24
2009,4,13,3.82,7.96,15.46
2009,4,14,3.72,8.24,11.36
2009,4,15,3.94,8,11.99
2009,4,16,2.12,8.24,10.36
2009,4,17,6.96,7,11.79
2009,4,18,6.96,6.99,15.14
2009,4,19,6.24,7.69,16.51
2009,4,20,0.83,8.61,13.64
2009,4,21,5.33,7.74,11.94
2009,4,22,7.58,6.44,10.93
2009,4,23,7.12,6.73,9.25
2009,4,24,2.26,7.98,10.62
2009,4,25,4.56,7.91,9.91
2009,4,26,4.47,7.84,9.29
2009,4,27,5.4,7.36,10.27
2009,4,28,6.44,6.98,11.96
2009,4,29,7.49,6.76,14.07
2009,4,30,6.63,7.09,14.77
2009,5,1,7.12,7.1,16.27
2009,5,2,3.96,8.3,15.24
2009,5,3,4.19,8.19,16.49
